booking_id,property_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
BK101853,16561,2024-04-29,2024-05-05,2024-05-08,3,RT3,Logtrip,4,Checked Out,11314.78,11314.78
BK101854,16561,2024-05-02,2024-05-05,2024-05-07,3,RT3,Booking.com,4,Checked Out,11069.06,11069.06
BK101855,16561,2024-04-30,2024-05-05,2024-05-06,2,RT3,Tripster,4,Checked Out,11485.51,11485.51
BK101856,16561,2024-04-30,2024-05-05,2024-05-06,1,RT3,MakeMyTrip,,No Show,11184.98,5592.49
BK101857,16561,2024-04-24,2024-05-05,2024-05-08,2,RT3,Logtrip,,Cancelled,10914.32,1091.43
BK101858,16561,2024-04-23,2024-05-05,2024-05-06,4,RT3,MakeMyTrip,,No Show,11114.88,5557.44
BK101859,16561,2024-04-27,2024-05-05,2024-05-07,3,RT3,MakeMyTrip,5,Checked Out,10688.87,10688.87
BK101860,16561,2024-04-29,2024-05-05,2024-05-07,1,RT3,MakeMyTrip,3,Checked Out,11277.92,11277.92
BK101861,16561,2024-04-27,2024-05-05,2024-05-07,2,RT3,Booking.com,1,Checked Out,11191.42,11191.42
BK101862,16561,2024-04-29,2024-05-05,2024-05-07,4,RT3,Tripster,3,Checked Out,10535.47,10535.47
BK101863,16561,2024-04-21,2024-05-05,2024-05-07,2,RT3,MakeMyTrip,3,Checked Out,11543.99,11543.99
BK101864,16561,2024-04-29,2024-05-05,2024-05-07,2,RT3,MakeMyTrip,4,Checked Out,11033.92,11033.92
BK101865,16561,2024-04-25,2024-05-05,2024-05-08,1,RT4,MakeMyTrip,,Cancelled,18270.81,1827.08
BK101866,16561,2024-04-28,2024-05-05,2024-05-08,3,RT4,Tripster,3,Checked Out,18676.58,18676.58
BK101867,16561,2024-05-04,2024-05-05,2024-05-07,1,RT4,MakeMyTrip,,Cancelled,18488.9,1848.89
BK101868,16562,2024-04-26,2024-05-05,2024-05-08,1,RT1,MakeMyTrip,5,Checked Out,4566.28,4566.28
BK101869,16562,2024-04-26,2024-05-05,2024-05-08,2,RT1,MakeMyTrip,4,Checked Out,4312.61,4312.61
BK101870,16562,2024-05-03,2024-05-05,2024-05-07,1,RT1,JourneyHub,5,Checked Out,4476.76,4476.76
BK101871,16562,2024-04-28,2024-05-05,2024-05-08,4,RT1,MakeMyTrip,4,Checked Out,4318.5,4318.5
BK101872,16562,2024-04-28,2024-05-05,2024-05-08,4,RT1,Direct Online,4,Checked Out,4311.59,4311.59
BK101873,16562,2024-04-24,2024-05-05,2024-05-06,1,RT1,Booking.com,4,Checked Out,4297.44,4297.44
BK101874,16562,2024-04-27,2024-05-05,2024-05-07,1,RT1,JourneyHub,4,Checked Out,4331.27,4331.27
BK101875,16562,2024-05-04,2024-05-05,2024-05-08,2,RT1,Booking.com,5,Checked Out,4630.99,4630.99
BK101876,16562,2024-05-01,2024-05-05,2024-05-07,1,RT1,Booking.com,3,Checked Out,4638.51,4638.51
BK101877,16562,2024-04-30,2024-05-05,2024-05-06,3,RT1,MakeMyTrip,,Cancelled,4430.82,443.08
BK101878,16562,2024-04-24,2024-05-05,2024-05-07,2,RT1,MakeMyTrip,5,Checked Out,4681.64,4681.64
BK101879,16562,2024-04-28,2024-05-05,2024-05-06,3,RT1,Booking.com,3,Checked Out,4639.28,4639.28
BK101880,16562,2024-05-02,2024-05-05,2024-05-08,2,RT1,MakeMyTrip,5,Checked Out,4542.83,4542.83
BK101881,16562,2024-04-30,2024-05-05,2024-05-06,1,RT1,MakeMyTrip,3,Checked Out,4647.54,4647.54
BK101882,16562,2024-04-29,2024-05-05,2024-05-06,3,RT1,Tripster,4,Checked Out,4387.2,4387.2
BK101883,16562,2024-04-21,2024-05-05,2024-05-07,4,RT1,JourneyHub,,Cancelled,4658.05,465.81
BK101884,16562,2024-04-23,2024-05-05,2024-05-06,4,RT2,MakeMyTrip,4,Checked Out,7474.32,7474.32
BK101885,16562,2024-04-24,2024-05-05,2024-05-06,2,RT2,JourneyHub,5,Checked Out,7732.51,7732.51
BK101886,16562,2024-05-01,2024-05-05,2024-05-07,3,RT2,Tripster,4,Checked Out,7133.66,7133.66
BK101887,16562,2024-04-22,2024-05-05,2024-05-07,4,RT2,Direct Offline,3,Checked Out,7351.4,7351.4
BK101888,16562,2024-04-24,2024-05-05,2024-05-06,3,RT2,Booking.com,,Cancelled,7839.26,783.93
BK101889,16562,2024-05-04,2024-05-05,2024-05-07,4,RT2,Logtrip,,Cancelled,7365.22,736.52
BK101890,16562,2024-04-21,2024-05-05,2024-05-06,4,RT2,Logtrip,,Cancelled,7543.69,754.37
BK101891,16562,2024-04-26,2024-05-05,2024-05-07,4,RT2,Booking.com,3,Checked Out,7176.67,7176.67
BK101892,16562,2024-04-29,2024-05-05,2024-05-08,3,RT2,Tripster,2,Checked Out,7425.22,7425.22
BK101893,16562,2024-05-01,2024-05-05,2024-05-06,4,RT2,MakeMyTrip,,Cancelled,7458.99,745.9
BK101894,16562,2024-04-22,2024-05-05,2024-05-08,2,RT2,Direct Offline,4,Checked Out,7779.57,7779.57
BK101895,16562,2024-04-24,2024-05-05,2024-05-07,4,RT3,Booking.com,4,Checked Out,11329.32,11329.32
BK101896,16562,2024-04-29,2024-05-05,2024-05-06,3,RT3,Logtrip,2,Checked Out,11439.88,11439.88
BK101897,16562,2024-04-23,2024-05-05,2024-05-06,2,RT3,Booking.com,5,Checked Out,11078.79,11078.79
BK101898,16562,2024-05-04,2024-05-05,2024-05-08,4,RT3,Booking.com,4,Checked Out,10685.19,10685.19
BK101899,16562,2024-05-01,2024-05-05,2024-05-06,3,RT3,Direct Online,3,Checked Out,11222.99,11222.99
BK101900,16562,2024-04-26,2024-05-05,2024-05-06,1,RT3,Tripster,4,Checked Out,11252.08,11252.08
BK101901,16562,2024-04-27,2024-05-05,2024-05-08,2,RT3,MakeMyTrip,2,Checked Out,10851.33,10851.33
BK101902,16562,2024-04-28,2024-05-05,2024-05-08,2,RT3,MakeMyTrip,,Cancelled,11438.89,1143.89
BK101903,16562,2024-05-02,2024-05-05,2024-05-08,2,RT3,Direct Offline,,No Show,10872.45,5436.23
BK101904,16562,2024-04-27,2024-05-05,2024-05-06,1,RT3,Direct Offline,5,Checked Out,10691.74,10691.74
BK101905,16562,2024-05-04,2024-05-05,2024-05-06,1,RT3,Booking.com,5,Checked Out,11452.42,11452.42
BK101906,16562,2024-04-23,2024-05-05,2024-05-06,3,RT4,Direct Offline,1,Checked Out,18599.14,18599.14
BK101907,16562,2024-05-02,2024-05-05,2024-05-07,3,RT4,Tripster,4,Checked Out,18148.65,18148.65
BK101908,16563,2024-05-01,2024-05-05,2024-05-08,4,RT1,Booking.com,4,Checked Out,4655.16,4655.16
BK101909,16563,2024-04-29,2024-05-05,2024-05-08,1,RT1,MakeMyTrip,5,Checked Out,4504.28,4504.28
BK101910,16563,2024-04-26,2024-05-05,2024-05-08,2,RT1,MakeMyTrip,4,Checked Out,4544.51,4544.51
BK101911,16563,2024-04-26,2024-05-05,2024-05-08,1,RT1,Booking.com,4,Checked Out,4631.57,4631.57
BK101912,16563,2024-04-24,2024-05-05,2024-05-08,3,RT1,Direct Offline,4,Checked Out,4623.33,4623.33
BK101913,16563,2024-04-30,2024-05-05,2024-05-06,4,RT1,Booking.com,,Cancelled,4617.86,461.79
BK101914,16563,2024-04-25,2024-05-05,2024-05-08,1,RT1,MakeMyTrip,4,Checked Out,4633.15,4633.15
BK101915,16563,2024-04-21,2024-05-05,2024-05-08,1,RT1,Booking.com,3,Checked Out,4680.25,4680.25
BK101916,16563,2024-04-26,2024-05-05,2024-05-06,3,RT1,Tripster,3,Checked Out,4490.24,4490.24
BK101917,16563,2024-04-22,2024-05-05,2024-05-07,1,RT1,MakeMyTrip,5,Checked Out,4621.0,4621.0
BK101918,16563,2024-04-22,2024-05-05,2024-05-07,1,RT1,MakeMyTrip,4,Checked Out,4600.79,4600.79
BK101919,16563,2024-04-23,2024-05-05,2024-05-08,2,RT1,JourneyHub,4,Checked Out,4583.45,4583.45
BK101920,16563,2024-04-26,2024-05-05,2024-05-08,3,RT1,Tripster,2,Checked Out,4440.57,4440.57
BK101921,16563,2024-05-04,2024-05-05,2024-05-07,3,RT1,Logtrip,,No Show,4482.8,2241.4
BK101922,16563,2024-04-27,2024-05-05,2024-05-08,4,RT1,MakeMyTrip,,No Show,4614.16,2307.08
BK101923,16563,2024-04-30,2024-05-05,2024-05-07,2,RT1,MakeMyTrip,4,Checked Out,4410.09,4410.09
BK101924,16563,2024-04-24,2024-05-05,2024-05-08,1,RT1,Tripster,5,Checked Out,4281.25,4281.25
BK101925,16563,2024-04-26,2024-05-05,2024-05-07,2,RT1,Logtrip,,Cancelled,4334.16,433.42
BK101926,16563,2024-04-23,2024-05-05,2024-05-06,1,RT1,Booking.com,5,Checked Out,4501.96,4501.96
BK101927,16563,2024-04-23,2024-05-05,2024-05-06,4,RT1,Logtrip,,Cancelled,4301.54,430.15
BK101928,16563,2024-04-21,2024-05-05,2024-05-06,2,RT1,Booking.com,2,Checked Out,4642.35,4642.35
BK101929,16563,2024-05-01,2024-05-05,2024-05-06,2,RT1,Booking.com,1,Checked Out,4529.0,4529.0
BK101930,16563,2024-04-25,2024-05-05,2024-05-06,4,RT2,JourneyHub,,Cancelled,7421.74,742.17
BK101931,16563,2024-04-23,2024-05-05,2024-05-08,2,RT2,MakeMyTrip,,Cancelled,7566.77,756.68
BK101932,16563,2024-04-27,2024-05-05,2024-05-07,4,RT2,Logtrip,2,Checked Out,7580.0,7580.0
BK101933,16563,2024-04-22,2024-05-05,2024-05-07,3,RT2,MakeMyTrip,,Cancelled,7317.67,731.77
BK101934,16563,2024-04-28,2024-05-05,2024-05-07,1,RT2,MakeMyTrip,2,Checked Out,7365.0,7365.0
BK101935,16563,2024-04-23,2024-05-05,2024-05-07,4,RT2,Logtrip,3,Checked Out,7183.87,7183.87
BK101936,16563,2024-04-23,2024-05-05,2024-05-06,1,RT2,Direct Online,5,Checked Out,7165.65,7165.65
BK101937,16563,2024-04-30,2024-05-05,2024-05-07,2,RT2,Logtrip,5,Checked Out,7249.92,7249.92
BK101938,16563,2024-04-22,2024-05-05,2024-05-06,1,RT2,Tripster,5,Checked Out,7686.25,7686.25
BK101939,16563,2024-04-28,2024-05-05,2024-05-08,2,RT2,Direct Offline,,Cancelled,7827.36,782.74
BK101940,16563,2024-04-29,2024-05-05,2024-05-06,2,RT2,Logtrip,,Cancelled,7781.64,778.16
BK101941,16563,2024-04-22,2024-05-05,2024-05-06,2,RT2,Logtrip,4,Checked Out,7716.29,7716.29
BK101942,16563,2024-04-22,2024-05-05,2024-05-06,1,RT2,Direct Online,1,Checked Out,7264.51,7264.51
BK101943,16563,2024-04-28,2024-05-05,2024-05-06,3,RT2,Logtrip,4,Checked Out,7440.59,7440.59
BK101944,16563,2024-05-01,2024-05-05,2024-05-07,4,RT2,MakeMyTrip,4,Checked Out,7273.24,7273.24
BK101945,16563,2024-05-02,2024-05-05,2024-05-06,4,RT2,Direct Online,,Cancelled,7667.85,766.79
BK101946,16563,2024-04-23,2024-05-05,2024-05-07,2,RT3,Direct Online,,Cancelled,10915.66,1091.57
BK101947,16563,2024-04-24,2024-05-05,2024-05-08,2,RT3,Booking.com,3,Checked Out,10478.85,10478.85
BK101948,16563,2024-05-03,2024-05-05,2024-05-07,3,RT3,Direct Online,3,Checked Out,10853.82,10853.82
BK101949,16563,2024-05-04,2024-05-05,2024-05-07,2,RT3,JourneyHub,3,Checked Out,10961.26,10961.26
BK101950,16563,2024-04-26,2024-05-05,2024-05-08,1,RT3,Booking.com,,Cancelled,11434.22,1143.42
BK101951,16563,2024-04-29,2024-05-05,2024-05-06,1,RT3,JourneyHub,,Cancelled,11512.7,1151.27
BK101952,16563,2024-05-03,2024-05-05,2024-05-08,4,RT3,Logtrip,,Cancelled,10674.82,1067.48
BK101953,16563,2024-05-03,2024-05-05,2024-05-06,1,RT3,Direct Online,2,Checked Out,10537.54,10537.54
BK101954,16563,2024-05-03,2024-05-05,2024-05-07,4,RT3,MakeMyTrip,5,Checked Out,10517.23,10517.23
BK101955,16563,2024-04-23,2024-05-05,2024-05-06,1,RT3,Direct Offline,4,Checked Out,10664.21,10664.21
BK101956,16563,2024-04-27,2024-05-05,2024-05-08,1,RT3,Booking.com,5,Checked Out,10845.63,10845.63
BK101957,16563,2024-05-02,2024-05-05,2024-05-06,1,RT3,MakeMyTrip,,Cancelled,11175.06,1117.51
BK101958,16563,2024-04-24,2024-05-05,2024-05-08,2,RT3,Direct Offline,4,Checked Out,11528.76,11528.76
BK101959,16563,2024-04-25,2024-05-05,2024-05-07,1,RT4,Booking.com,3,Checked Out,18643.55,18643.55
BK101960,16563,2024-04-29,2024-05-05,2024-05-06,3,RT4,Booking.com,3,Checked Out,18432.4,18432.4
BK101961,17558,2024-04-22,2024-05-05,2024-05-07,2,RT1,Booking.com,,Cancelled,4295.12,429.51
BK101962,17558,2024-04-28,2024-05-05,2024-05-08,1,RT1,Tripster,4,Checked Out,4280.16,4280.16
BK101963,17558,2024-04-28,2024-05-05,2024-05-08,3,RT1,Logtrip,4,Checked Out,4392.83,4392.83
BK101964,17558,2024-04-29,2024-05-05,2024-05-07,2,RT1,Logtrip,5,Checked Out,4467.31,4467.31
BK101965,17558,2024-05-01,2024-05-05,2024-05-06,2,RT1,Logtrip,4,Checked Out,4679.71,4679.71
BK101966,17558,2024-04-23,2024-05-05,2024-05-08,1,RT1,MakeMyTrip,4,Checked Out,4552.19,4552.19
BK101967,17558,2024-04-22,2024-05-05,2024-05-07,2,RT1,Booking.com,,No Show,4503.47,2251.74
BK101968,17558,2024-04-24,2024-05-05,2024-05-07,2,RT1,MakeMyTrip,,No Show,4716.4,2358.2
BK101969,17558,2024-04-22,2024-05-05,2024-05-07,3,RT1,MakeMyTrip,,Cancelled,4675.96,467.6
BK101970,17558,2024-05-01,2024-05-05,2024-05-07,2,RT1,MakeMyTrip,4,Checked Out,4458.51,4458.51
BK101971,17558,2024-05-04,2024-05-05,2024-05-06,3,RT1,Direct Offline,4,Checked Out,4281.0,4281.0
BK101972,17558,2024-04-21,2024-05-05,2024-05-06,4,RT1,MakeMyTrip,2,Checked Out,4519.79,4519.79
BK101973,17558,2024-04-28,2024-05-05,2024-05-07,1,RT1,Logtrip,1,Checked Out,4687.11,4687.11
BK101974,17558,2024-05-03,2024-05-05,2024-05-08,4,RT1,Logtrip,5,Checked Out,4515.79,4515.79
BK101975,17558,2024-04-28,2024-05-05,2024-05-06,2,RT1,Logtrip,,No Show,4348.8,2174.4
BK101976,17558,2024-04-29,2024-05-05,2024-05-08,3,RT1,MakeMyTrip,,Cancelled,4302.41,430.24
BK101977,17558,2024-05-03,2024-05-05,2024-05-08,4,RT1,MakeMyTrip,,Cancelled,4336.7,433.67
BK101978,17558,2024-04-27,2024-05-05,2024-05-06,1,RT1,MakeMyTrip,,Cancelled,4433.66,443.37
BK101979,17558,2024-05-01,2024-05-05,2024-05-06,2,RT1,Tripster,4,Checked Out,4591.37,4591.37
BK101980,17558,2024-04-24,2024-05-05,2024-05-08,1,RT2,Booking.com,3,Checked Out,7243.55,7243.55
BK101981,17558,2024-05-01,2024-05-05,2024-05-06,4,RT2,Booking.com,2,Checked Out,7535.2,7535.2
BK101982,17558,2024-04-21,2024-05-05,2024-05-06,2,RT2,MakeMyTrip,4,Checked Out,7252.33,7252.33
BK101983,17558,2024-04-25,2024-05-05,2024-05-06,3,RT2,Direct Online,2,Checked Out,7313.03,7313.03
BK101984,17558,2024-04-29,2024-05-05,2024-05-07,2,RT2,Booking.com,,Cancelled,7402.66,740.27
BK101985,17558,2024-05-04,2024-05-05,2024-05-07,3,RT2,Direct Offline,4,Checked Out,7602.99,7602.99
BK101986,17558,2024-04-21,2024-05-05,2024-05-06,3,RT2,Tripster,4,Checked Out,7158.56,7158.56
BK101987,17558,2024-04-23,2024-05-05,2024-05-08,3,RT2,MakeMyTrip,5,Checked Out,7282.61,7282.61
BK101988,17558,2024-05-01,2024-05-05,2024-05-08,1,RT2,Direct Offline,5,Checked Out,7624.23,7624.23
BK101989,17558,2024-04-22,2024-05-05,2024-05-08,2,RT2,MakeMyTrip,,Cancelled,7442.97,744.3
BK101990,17558,2024-04-24,2024-05-05,2024-05-07,3,RT2,Booking.com,,Cancelled,7164.86,716.49
BK101991,17558,2024-04-25,2024-05-05,2024-05-07,2,RT2,MakeMyTrip,,Cancelled,7700.81,770.08
BK101992,17558,2024-05-02,2024-05-05,2024-05-06,2,RT2,Tripster,5,Checked Out,7684.31,7684.31
BK101993,17558,2024-04-22,2024-05-05,2024-05-06,3,RT3,Direct Offline,4,Checked Out,11171.16,11171.16
BK101994,17558,2024-04-26,2024-05-05,2024-05-06,2,RT3,Booking.com,,Cancelled,11483.87,1148.39
BK101995,17558,2024-04-26,2024-05-05,2024-05-08,1,RT3,Logtrip,,No Show,10885.16,5442.58
BK101996,17558,2024-05-03,2024-05-05,2024-05-08,4,RT3,Logtrip,5,Checked Out,10987.23,10987.23
BK101997,17558,2024-04-21,2024-05-05,2024-05-06,1,RT3,Direct Online,5,Checked Out,11375.13,11375.13
BK101998,17558,2024-04-24,2024-05-05,2024-05-07,4,RT3,Tripster,3,Checked Out,10457.47,10457.47
BK101999,17558,2024-04-27,2024-05-05,2024-05-06,2,RT3,Direct Offline,4,Checked Out,10875.04,10875.04
BK102000,17558,2024-05-04,2024-05-05,2024-05-06,1,RT3,Logtrip,5,Checked Out,10855.57,10855.57
BK102001,17558,2024-05-04,2024-05-05,2024-05-07,1,RT3,MakeMyTrip,3,Checked Out,11251.54,11251.54
BK102002,17558,2024-05-03,2024-05-05,2024-05-07,3,RT3,MakeMyTrip,5,Checked Out,11112.37,11112.37
BK102003,17558,2024-04-28,2024-05-05,2024-05-07,2,RT4,Booking.com,4,Checked Out,18443.69,18443.69
BK102004,17558,2024-04-25,2024-05-05,2024-05-07,1,RT4,Tripster,5,Checked Out,18851.54,18851.54
BK102005,17558,2024-04-27,2024-05-05,2024-05-07,1,RT4,Logtrip,3,Checked Out,19169.35,19169.35
BK102006,17559,2024-04-24,2024-05-05,2024-05-08,4,RT1,Logtrip,,Cancelled,4444.5,444.45
BK102007,17559,2024-05-02,2024-05-05,2024-05-07,2,RT1,Booking.com,5,Checked Out,4600.73,4600.73
BK102008,17559,2024-05-02,2024-05-05,2024-05-06,2,RT1,MakeMyTrip,5,Checked Out,4476.45,4476.45
BK102009,17559,2024-05-04,2024-05-05,2024-05-06,3,RT1,Booking.com,,Cancelled,4409.14,440.91
BK102010,17559,2024-04-30,2024-05-05,2024-05-08,1,RT1,Direct Online,5,Checked Out,4624.68,4624.68
BK102011,17559,2024-04-27,2024-05-05,2024-05-07,3,RT1,Direct Online,,No Show,4306.82,2153.41
BK102012,17559,2024-05-03,2024-05-05,2024-05-08,2,RT1,Booking.com,,Cancelled,4367.55,436.76
BK102013,17559,2024-05-04,2024-05-05,2024-05-08,3,RT1,MakeMyTrip,4,Checked Out,4369.31,4369.31
BK102014,17559,2024-04-27,2024-05-05,2024-05-08,4,RT1,Tripster,1,Checked Out,4323.22,4323.22
BK102015,17559,2024-04-22,2024-05-05,2024-05-07,2,RT1,Tripster,5,Checked Out,4580.09,4580.09
BK102016,17559,2024-04-23,2024-05-05,2024-05-08,1,RT1,MakeMyTrip,3,Checked Out,4604.67,4604.67
BK102017,17559,2024-04-30,2024-05-05,2024-05-06,2,RT1,MakeMyTrip,,Cancelled,4424.32,442.43
BK102018,17559,2024-04-21,2024-05-05,2024-05-08,4,RT1,Booking.com,,Cancelled,4395.87,439.59
BK102019,17559,2024-04-21,2024-05-05,2024-05-08,2,RT1,JourneyHub,2,Checked Out,4300.07,4300.07
BK102020,17559,2024-04-30,2024-05-05,2024-05-06,3,RT1,MakeMyTrip,,Cancelled,4562.89,456.29
BK102021,17559,2024-04-28,2024-05-05,2024-05-08,2,RT1,MakeMyTrip,,Cancelled,4541.71,454.17
BK102022,17559,2024-04-22,2024-05-05,2024-05-08,2,RT1,Tripster,4,Checked Out,4696.55,4696.55
BK102023,17559,2024-04-22,2024-05-05,2024-05-06,1,RT1,MakeMyTrip,,Cancelled,4328.85,432.89
BK102024,17559,2024-04-22,2024-05-05,2024-05-06,3,RT1,Tripster,4,Checked Out,4305.36,4305.36
BK102025,17559,2024-04-25,2024-05-05,2024-05-07,3,RT1,MakeMyTrip,,Cancelled,4430.86,443.09
BK102026,17559,2024-04-23,2024-05-05,2024-05-08,4,RT1,MakeMyTrip,5,Checked Out,4550.78,4550.78
BK102027,17559,2024-05-01,2024-05-05,2024-05-07,4,RT1,Direct Online,,Cancelled,4688.23,468.82
BK102028,17559,2024-04-23,2024-05-05,2024-05-06,1,RT2,Tripster,4,Checked Out,7668.96,7668.96
BK102029,17559,2024-04-21,2024-05-05,2024-05-08,3,RT2,Tripster,1,Checked Out,7129.04,7129.04
BK102030,17559,2024-04-23,2024-05-05,2024-05-07,1,RT2,Booking.com,,Cancelled,7564.91,756.49
BK102031,17559,2024-04-28,2024-05-05,2024-05-07,4,RT2,MakeMyTrip,1,Checked Out,7352.05,7352.05
BK102032,17559,2024-05-01,2024-05-05,2024-05-06,1,RT2,Logtrip,4,Checked Out,7630.92,7630.92
BK102033,17559,2024-04-28,2024-05-05,2024-05-07,2,RT2,MakeMyTrip,4,Checked Out,7493.93,7493.93
BK102034,17559,2024-04-21,2024-05-05,2024-05-06,1,RT2,MakeMyTrip,4,Checked Out,7128.52,7128.52
BK102035,17559,2024-04-29,2024-05-05,2024-05-07,4,RT2,MakeMyTrip,3,Checked Out,7272.61,7272.61
BK102036,17559,2024-04-21,2024-05-05,2024-05-07,4,RT2,Booking.com,4,Checked Out,7637.25,7637.25
BK102037,17559,2024-04-21,2024-05-05,2024-05-08,4,RT2,Booking.com,3,Checked Out,7341.98,7341.98
BK102038,17559,2024-04-23,2024-05-05,2024-05-06,3,RT2,MakeMyTrip,4,Checked Out,7794.47,7794.47
BK102039,17559,2024-04-28,2024-05-05,2024-05-06,1,RT2,Direct Online,5,Checked Out,7288.16,7288.16
BK102040,17559,2024-04-29,2024-05-05,2024-05-06,2,RT2,Booking.com,,Cancelled,7163.09,716.31
BK102041,17559,2024-04-22,2024-05-05,2024-05-08,2,RT2,Booking.com,4,Checked Out,7873.83,7873.83
BK102042,17559,2024-05-02,2024-05-05,2024-05-06,3,RT2,Tripster,3,Checked Out,7406.32,7406.32
BK102043,17559,2024-04-22,2024-05-05,2024-05-07,2,RT2,Booking.com,3,Checked Out,7215.4,7215.4
BK102044,17559,2024-04-22,2024-05-05,2024-05-06,1,RT2,Tripster,3,Checked Out,7529.99,7529.99
BK102045,17559,2024-04-24,2024-05-05,2024-05-07,2,RT2,Tripster,2,Checked Out,7350.22,7350.22
BK102046,17559,2024-05-01,2024-05-05,2024-05-07,3,RT2,Direct Offline,5,Checked Out,7172.38,7172.38
BK102047,17559,2024-04-29,2024-05-05,2024-05-06,1,RT3,Logtrip,5,Checked Out,10748.28,10748.28
BK102048,17559,2024-04-22,2024-05-05,2024-05-08,1,RT3,Booking.com,5,Checked Out,11345.61,11345.61
BK102049,17559,2024-05-02,2024-05-05,2024-05-08,1,RT3,Direct Online,4,Checked Out,10713.76,10713.76
BK102050,17559,2024-05-04,2024-05-05,2024-05-06,2,RT3,Direct Offline,4,Checked Out,11510.68,11510.68
BK102051,17559,2024-04-29,2024-05-05,2024-05-07,1,RT3,Booking.com,1,Checked Out,11267.05,11267.05
BK102052,17559,2024-04-26,2024-05-05,2024-05-07,2,RT3,MakeMyTrip,5,Checked Out,11074.19,11074.19
BK102053,17559,2024-05-04,2024-05-05,2024-05-06,4,RT3,Direct Online,1,Checked Out,10588.5,10588.5
BK102054,17559,2024-04-24,2024-05-05,2024-05-06,3,RT4,Direct Online,5,Checked Out,19160.16,19160.16
BK102055,17559,2024-04-29,2024-05-05,2024-05-08,2,RT4,MakeMyTrip,4,Checked Out,17886.73,17886.73
BK102056,17559,2024-04-25,2024-05-05,2024-05-06,3,RT4,Booking.com,,Cancelled,17586.85,1758.68
BK102057,16558,2024-04-30,2024-05-06,2024-05-08,2,RT1,Tripster,3,Checked Out,4407.74,4407.74
BK102058,16558,2024-04-28,2024-05-06,2024-05-07,3,RT1,Booking.com,,No Show,4472.81,2236.41
BK102059,16558,2024-05-01,2024-05-06,2024-05-09,4,RT1,MakeMyTrip,3,Checked Out,4302.54,4302.54
BK102060,16558,2024-04-23,2024-05-06,2024-05-08,4,RT1,Direct Online,4,Checked Out,4357.85,4357.85
BK102061,16558,2024-04-30,2024-05-06,2024-05-07,3,RT1,Tripster,5,Checked Out,4478.15,4478.15
BK102062,16558,2024-04-30,2024-05-06,2024-05-08,1,RT1,MakeMyTrip,3,Checked Out,4407.95,4407.95
BK102063,16558,2024-05-03,2024-05-06,2024-05-08,2,RT1,Direct Online,,Cancelled,4691.15,469.12
BK102064,16558,2024-04-28,2024-05-06,2024-05-09,2,RT1,Tripster,5,Checked Out,4606.86,4606.86
BK102065,16558,2024-05-01,2024-05-06,2024-05-07,4,RT1,Logtrip,,Cancelled,4405.56,440.56
BK102066,16558,2024-05-03,2024-05-06,2024-05-08,4,RT1,Logtrip,4,Checked Out,4659.99,4659.99
BK102067,16558,2024-04-27,2024-05-06,2024-05-09,3,RT1,Booking.com,4,Checked Out,4579.03,4579.03
BK102068,16558,2024-05-02,2024-05-06,2024-05-08,1,RT1,MakeMyTrip,2,Checked Out,4286.97,4286.97
BK102069,16558,2024-04-24,2024-05-06,2024-05-08,1,RT1,Booking.com,,Cancelled,4490.32,449.03
BK102070,16558,2024-04-23,2024-05-06,2024-05-07,2,RT1,Tripster,4,Checked Out,4693.31,4693.31
BK102071,16558,2024-04-28,2024-05-06,2024-05-09,4,RT1,MakeMyTrip,4,Checked Out,4381.61,4381.61
BK102072,16558,2024-04-29,2024-05-06,2024-05-09,2,RT1,MakeMyTrip,4,Checked Out,4597.2,4597.2
BK102073,16558,2024-05-01,2024-05-06,2024-05-07,3,RT1,Tripster,2,Checked Out,4445.07,4445.07
BK102074,16558,2024-04-24,2024-05-06,2024-05-07,4,RT1,Booking.com,3,Checked Out,4293.04,4293.04
BK102075,16558,2024-05-04,2024-05-06,2024-05-09,3,RT1,Logtrip,,Cancelled,4556.45,455.64
BK102076,16558,2024-04-28,2024-05-06,2024-05-08,2,RT1,MakeMyTrip,5,Checked Out,4433.39,4433.39
BK102077,16558,2024-04-28,2024-05-06,2024-05-09,4,RT1,Booking.com,4,Checked Out,4423.55,4423.55
BK102078,16558,2024-04-28,2024-05-06,2024-05-07,1,RT2,MakeMyTrip,,Cancelled,7564.71,756.47
BK102079,16558,2024-04-27,2024-05-06,2024-05-07,4,RT2,Direct Online,4,Checked Out,7590.87,7590.87
BK102080,16558,2024-04-25,2024-05-06,2024-05-09,2,RT2,Logtrip,3,Checked Out,7715.36,7715.36
BK102081,16558,2024-04-23,2024-05-06,2024-05-08,2,RT2,MakeMyTrip,,Cancelled,7217.53,721.75
BK102082,16558,2024-04-23,2024-05-06,2024-05-08,2,RT2,MakeMyTrip,4,Checked Out,7833.46,7833.46
BK102083,16558,2024-04-26,2024-05-06,2024-05-09,2,RT2,Direct Online,5,Checked Out,7675.97,7675.97
BK102084,16558,2024-04-23,2024-05-06,2024-05-09,4,RT2,Booking.com,4,Checked Out,7325.84,7325.84
BK102085,16558,2024-04-22,2024-05-06,2024-05-08,4,RT2,Tripster,,Cancelled,7544.57,754.46
BK102086,16558,2024-04-29,2024-05-06,2024-05-08,1,RT2,MakeMyTrip,4,Checked Out,7525.29,7525.29
